ESCAP: ADB Group A (Concessional assistance only),1773.087,1760.324,1749.706,1740.924,1734.106,1729.161,1724.776,1720.66,1716.547,1712.553,1708.807,1702.995,1694.03,1682.844,1670.955,1657.439,1645.228,1635.728,1627.141,1616.616,1605.148,1588.499,1564.387,1534.928,1505.421,1475.911,1443.067,1406.14,1367.157,1327.286,1284.304,1251.435,1234.733,1227.408,1218.589,1212.837,1192.884,1149.812,1092.879,1039.116,983.742,940.77,918.447,909.365,897.952,887.438,873.6,852.805,827.634,804.285,781.502,758.666,736.078,713.516,690.577,667.494,643.71,618.966,593.634,568.104,541.994,517.141,494.4,472.781,451.011,430.023,405.849,376.604,344.492,313.414,282.382,254.867,232.929,214.895,197.012,179.985,163.661,147.565,131.955,117.596,104.367,91.766,79.621,68.104,57.492,47.684,39.027,31.711,25.536,19.449,14.77,11.773,8.822,5.867,3.785,2.859,2.25,1.571,0.815,0.365,0.412,,
ESCAP: ADB Group B (OCR blend),16064.673,15806.275,15632.697,15533.211,15390.336,15483.827,15598.328,15725.111,15855.455,15994.014,16145.445,16234.117,16224.542,16148.138,16072.067,15983.212,15894.83,15820.371,15751.3,15666.247,15570.232,15466.114,15353.422,15233.502,15104.961,14964.241,14830.66,14712.458,14598.822,14471.239,14334.071,14169.24,13966.079,13732.608,13492.708,13247.82,12971.569,12655.225,12313.249,11967.855,11613.439,11281.304,10988.94,10723.077,10452.82,10184.195,9918.194,9652.176,9387.685,9126.742,8866.332,8615.687,8378.749,8149.274,7918.606,7690.32,7445.751,7175.315,6887.966,6601.223,6310.361,6025.976,5754.705,5490.432,5224.997,4965.558,4685.569,4372.78,4043.028,3722.283,3402.817,3117.189,2883.424,2685.985,2490.95,2304.674,2122.975,1940.229,1759.593,1591.102,1434.241,1278.903,1121.531,966.569,821.566,684.459,563.409,463.071,379.577,295.706,228.34,185.488,143.855,102.857,74.165,58.837,47.494,35.599,23.158,14.842,32.91,,
ESCAP: ADB Group C (Regular OCR only),12829.685,13137.458,13354.692,13491.543,13612.226,13577.492,13505.33,13404.355,13283.164,13145.057,12993.326,12863.128,12773.692,12717.693,12667.568,12627.632,12627.993,12680.551,12775.698,12901.218,13070.702,13235.955,13375.376,13518.846,13657.187,13719.423,14054.393,14811.326,15789.615,16702.507,17683.076,18121.706,17710.161,16759.096,15892.475,14991.554,14285.973,13954.959,13887.434,13755.889,13581.197,13637.615,14014.646,14590.637,15145.424,15712.212,16155.209,16380.884,16436.551,16489.735,16538.945,16368.503,15897.999,15225.504,14540.663,13818.949,13128.9,12528.214,11997.033,11424.09,10791.18,10349.358,10199.532,10218.246,10210.57,10250.826,10034.41,9401.292,8507.238,7666.774,6815.509,6073.149,5530.514,5124.994,4695.381,4264.581,3894.753,3597.746,3352.686,3129.475,2937.259,2722.83,2457.61,2165.002,1898.109,1647.656,1413.298,1200.623,1007.781,808.342,642.084,532.363,419.314,301.269,219.583,179.342,146.042,109.088,68.49,42.778,82.479,,
ESCAP: ASEAN,5300.949,5410.33,5488.607,5539.299,5608.676,5586.93,5555.642,5517.568,5475.465,5428.104,5374.26,5336.606,5325.868,5332.852,5337.144,5342.241,5347.224,5349.396,5349.738,5350.336,5348.865,5349.572,5354.146,5358.817,5362.079,5368.989,5351.31,5296.356,5219.194,5142.263,5054.716,5001.273,5004.423,5040.337,5067.177,5098.665,5089.961,5016.246,4901.505,4792.282,4676.562,4582.629,4528.386,4498.14,4458.31,4415.626,4363.228,4294.332,4213.474,4132.429,4049.384,3959.857,3862.962,3760.046,3652.598,3539.434,3426.528,3316.719,3206.884,3093.172,2978.892,2850.213,2700.683,2538.132,2377.661,2217.229,2062.608,1918.51,1783.156,1649.573,1518.6,1398.749,1293.395,1199.517,1109.634,1023.935,946.359,877.698,815.609,757.738,705.467,649.08,583.782,514.043,449.095,387.067,330.808,282.658,241.018,198.348,163.905,138.536,110.856,80.778,59.628,49.436,40.829,30.94,19.779,12.908,26.302,,
ESCAP: Central Asia,885.192,914.512,931.659,937.938,935.241,921.961,902.54,878.13,849.874,818.922,786.418,753.496,721.296,690.972,661.911,633.496,615.719,613.268,621.982,631.572,642.373,659.608,684.286,713.336,742.153,771.018,794.788,810.218,818.584,825.967,833.022,827.844,805.715,772.377,738.436,701.929,669.471,645.479,627.23,607.29,586.808,569.416,556.078,545.678,536.456,529.132,520.882,510.237,498.687,487.907,476.011,470.718,475.535,485.974,494.772,504.277,504.629,490.475,466.62,443.214,418.211,394.1,373.131,353.781,333.033,312.404,288.756,260.514,230,200.878,172.158,148.723,133.293,123.698,114.147,104.739,99.576,99.777,103.119,107.04,112.971,112.414,101.162,83.306,66.927,50.158,37.019,30.252,27.682,24.653,21.769,18.714,14.683,9.834,6.26,4.693,3.732,2.656,1.469,0.748,1.152,,
ESCAP: ECO,5590.181,5540.913,5482.827,5417.04,5344.246,5269.167,5188.773,5104.258,5016.808,4928.201,4840.206,4751.084,4660.854,4572.462,4487.544,4404.231,4339.023,4299.814,4279.195,4260.35,4244.834,4235.511,4231.521,4230.925,4230.37,4227.797,4225.757,4224.284,4219.569,4209.695,4197.355,4160.055,4087.13,3988.89,3888.37,3783.403,3671.17,3553.377,3432.278,3308.514,3182.073,3064.57,2961.918,2870.334,2779.236,2689.663,2608.608,2538.147,2475.402,2414.459,2355.34,2298.493,2243.161,2188.242,2133.719,2080.004,2019.696,1949.238,1871.56,1793.927,1715.798,1634.075,1548.242,1459.911,1371.849,1284.259,1198.135,1114.507,1033.737,954.674,876.96,806.96,747.536,695.967,646.228,599.023,554.626,512.406,472.082,434.48,399.982,363.693,323.425,281.409,242.06,204.506,170.609,141.754,117.028,91.47,70.679,57.61,43.841,29.233,18.982,14.524,11.491,8.059,4.234,1.986,2.448,,
ESCAP: HDI groups,33988.606,34083.933,34156.328,34206.985,34188.115,34231.685,34249.504,34243.112,34214.057,34171.899,34126.202,34038.367,33893.881,33718.364,33551.333,33384.158,33269.288,33236.651,33265.268,33313.5,33400.793,33487.289,33552.57,33625.691,33687.533,33659.619,33930.583,34665.41,35639.82,36527.865,37470.703,37818.162,37237.885,36056.95,34952.064,33808.583,32788.278,32046.598,31508.653,30899.671,30221.299,29845.158,29911.818,30253.539,30558.348,30884.256,31044.703,30913.748,30569.252,30235.992,29894.161,29376.225,28629.274,27723.519,26794.106,25828.45,24867.598,23950.419,23071.04,22150.991,21165.446,20364.246,19850.938,19500.232,19117.104,18781.147,18166.527,17104.343,15763.575,14483.232,13196.932,12034.167,11094.05,10312.469,9511.558,8709.341,8018.593,7472.058,7023.535,6602.544,6233.281,5801.678,5247.004,4623.8,4047.349,3494.613,2993.089,2568.054,2202.679,1826.036,1514.495,1286.163,1029.633,744.604,543.222,447.351,367.092,274.971,171.007,107.783,199.836,,
ESCAP: Landlocked countries (LLDCs),1810.546,1830.508,1840.291,1840.913,1832.518,1817.707,1797.21,1771.91,1742.684,1710.828,1677.63,1641.903,1603.699,1565.135,1527.178,1488.313,1461.394,1452.496,1455.734,1458.253,1461.573,1465.861,1469.558,1472.236,1474.783,1476.721,1473.806,1463.911,1448.038,1430.669,1412.509,1384.749,1343.97,1294.675,1244.914,1193.205,1145.452,1105.453,1070.856,1035.296,999.794,967.282,938.513,912.634,888.27,865.963,843.641,820.218,796.791,774.308,751.097,734.243,726.889,724.879,721.672,719.485,708.591,683.79,649.804,616.552,582.013,548.856,519.391,492.034,463.563,435.435,404.88,370.454,334.253,299.544,265.377,236.38,215.094,199.406,184.015,169.21,157.612,149.739,144.175,139.605,137.023,129.9,115.075,95.683,77.799,59.963,45.644,37.114,32.513,27.754,23.602,19.944,15.501,10.389,6.668,5.027,3.995,2.841,1.572,0.792,1.222,,
ESCAP: Least Developed Countries (LDCs),2987.703,2968.102,2956.054,2950.633,2956.277,2960.608,2968.53,2979.192,2991.77,3005.589,3019.982,3033.267,3044.269,3052.655,3059.401,3064.472,3063.037,3052.829,3035.579,3015.841,2993.386,2965.36,2931.006,2891.775,2850.685,2808.127,2762.928,2715.144,2666.117,2615.009,2559.417,2514.741,2487.732,2470.324,2449.937,2431.782,2394.776,2328.024,2242.529,2159.803,2075.066,1999.385,1940.289,1892.1,1841.02,1789.104,1739.552,1692.349,1646.525,1601.021,1555.923,1508.41,1456.919,1402.318,1347.96,1294.286,1235.574,1169.67,1099.555,1030.678,962.338,897.417,838.03,783.307,729.589,676.78,630.872,594.215,564.105,535.288,508.612,481.843,453.278,423.757,396.192,370.41,343.115,313.083,281.708,251.611,222.263,195.227,171.54,150.514,130.369,111.419,94.22,78.87,65.233,51.855,41.359,34.06,26.504,18.609,13.071,10.454,8.419,6.126,3.574,2.149,3.573,,
ESCAP: Pacific island dev. econ.,146.167,143.993,142.044,140.285,138.268,137.138,136.021,134.886,133.718,132.537,131.382,129.922,128.017,125.814,123.577,121.219,119.038,117.201,115.54,113.794,112.091,109.965,107.177,103.997,100.917,97.825,95.072,92.891,91.108,89.285,87.451,85.858,84.561,83.443,82.346,81.331,80.039,78.279,76.216,74.205,72.169,70.171,68.266,66.424,64.541,62.657,60.765,58.852,56.941,55.043,53.13,51.335,49.706,48.184,46.65,45.142,43.546,41.803,39.966,38.146,36.311,34.508,32.757,31.034,29.311,27.624,25.836,23.888,21.863,19.892,17.953,16.169,14.621,13.255,11.93,10.666,9.501,8.428,7.439,6.534,5.705,4.94,4.229,3.572,2.983,2.449,1.991,1.604,1.282,0.978,0.754,0.602,0.451,0.297,0.183,0.13,0.103,0.074,0.041,0.02,0.029,,
ESCAP: SAARC,16571.423,16303.058,16124.306,16023.824,15884.768,15984.096,16106.53,16242.763,16383.498,16532.936,16695.268,16793.705,16791.948,16721.193,16649.349,16563.335,16472.753,16389.36,16306.013,16205.4,16092.89,15966.827,15825.278,15672.177,15510.558,15336.412,15172.255,15028.52,14893.532,14744.906,14586.767,14408.01,14200.728,13969.702,13732.59,13491.807,13218.28,12901.225,12556.096,12208.692,11853.336,11516.686,11214.479,10935.5,10652.296,10369.749,10093.17,9822.265,9556.391,9293.447,9031.758,8777.097,8531.449,8290.577,8049.556,7810.911,7558.996,7286.015,6999.3,6713.054,6423.307,6139.403,5867.058,5600.899,5333.901,5072.349,4792.523,4483.486,4159.303,3843.282,3528.738,3243.487,3003.093,2794.364,2588.461,2391.039,2198.188,2005.026,1814.652,1636.085,1468.767,1305.359,1143.507,986.512,839.575,701.119,578.494,475.719,389.366,303.015,233.857,189.925,147.154,104.952,75.439,59.796,48.237,36.085,23.344,14.896,32.79,,
ESCAP: WB High income econ.,865.475,904.626,936.105,960.732,977.221,990.02,999.04,1004.946,1008.406,1010.259,1011.344,1011.452,1010.891,1010.857,1010.894,1009.49,1018.182,1042.156,1075.73,1108.469,1142.978,1171.276,1188.506,1198.621,1211.084,1224.77,1237.3,1248.685,1259.99,1271.043,1280.433,1297.826,1327.558,1364.728,1401.686,1441.883,1471.933,1485.017,1488.342,1492.249,1490.25,1507.532,1556.252,1622.172,1681.938,1743.887,1775.941,1760.949,1715.43,1672.627,1625.375,1587.396,1568.705,1561.904,1550.026,1536.984,1521.52,1501.484,1479.03,1458.442,1438.832,1422.044,1409.414,1400.011,1388.979,1374.182,1368.888,1378.209,1394.424,1407.404,1422.44,1412.977,1365.805,1294.264,1224.265,1149.879,1085.187,1039.561,1005.722,966.767,925.774,883.628,838.983,792.317,746.282,701.327,651.519,594.47,533.13,468.729,417.453,371.015,311.231,238.43,187.061,163.103,137.19,104.739,65.758,42.828,74.494,,
ESCAP: WB Low income econ.,1001.563,991.285,983.152,976.914,973.818,970.634,968.533,967.277,966.629,966.428,966.506,966.271,965.344,963.702,961.37,957.937,954.023,949.801,944.597,938.021,930.701,918.492,899.461,875.665,851.592,826.945,801.191,774.715,748.096,721.027,692.96,669.394,652.842,640.785,628.981,619.225,605.54,584.83,560.476,537.902,514.757,499.76,497.392,502.909,506.985,511.364,512.062,506.115,495.333,485.551,476.879,462.45,439.842,412.441,384.859,354.741,333.274,326.038,327.319,327.253,329.518,322.082,298.511,265.466,234.945,203.233,181.73,176.9,182.607,186.427,191.055,191.555,184.29,171.975,161.177,150.83,139.678,127.833,115.564,103.123,90.568,78.654,67.824,57.935,48.334,39.069,31.147,24.98,20.177,15.431,11.845,9.476,7.089,4.661,2.988,2.276,1.79,1.244,0.64,0.294,0.318,,
ESCAP: WB Lower middle income econ.,21143.846,20998.968,20905.13,20855.298,20779.346,20845.055,20920.439,20999.656,21076.891,21155.75,21239.863,21276.133,21239.828,21153.472,21064.695,20964.431,20863.074,20770.731,20681.293,20577.27,20460.653,20343.228,20228.607,20112.286,19986.024,19851.346,19702.836,19536.934,19355.852,19161.211,18947.676,18734.367,18529.323,18320.228,18096.122,17870.475,17575.353,17179.458,16719.32,16260.288,15786.314,15352.625,14992.382,14679.343,14353.964,14027.99,13699.107,13360.146,13015.653,12675.096,12333.879,12000.046,11677.661,11360.271,11038.437,10715.349,10374.231,10006.191,9618.963,9230.027,8836.903,8438.487,8036.303,7630.757,7225.819,6826.82,6413.61,5978.536,5535.208,5102.435,4673.557,4287.022,3962.962,3683.928,3411.08,3150.676,2902.005,2660.326,2426.708,2208.846,2007.429,1804.441,1592.366,1379.332,1180.423,991.988,824.767,685.434,568.655,450.861,356.091,293.31,230.105,165.832,120.765,97.57,79.591,59.954,38.666,24.858,53.445,,
ESCAP: WB Upper middle income econ.,10977.587,11188.917,11331.802,11413.9,11457.586,11425.831,11361.347,11271.087,11161.985,11039.315,10908.342,10784.365,10677.671,10590.186,10514.227,10452.151,10433.862,10473.819,10563.51,10689.606,10866.332,11054.168,11235.872,11438.994,11638.707,11756.431,12189.13,13104.953,14275.763,15374.468,16549.523,17116.465,16728.048,15731.088,14825.147,13876.865,13135.312,12797.153,12740.377,12609.095,12429.843,12485.107,12865.658,13448.981,14015.328,14600.883,15057.461,15286.406,15342.702,15402.584,15457.893,15326.197,14942.932,14388.771,13820.654,13221.249,12638.448,12116.581,11645.603,11135.144,10560.068,10181.511,10106.594,10203.889,10267.26,10376.819,10202.213,9570.617,8651.258,7786.892,6909.809,6142.546,5580.931,5162.245,4714.984,4257.909,3891.679,3644.295,3475.497,3323.763,3209.464,3034.911,2747.794,2394.187,2072.289,1762.217,1485.65,1263.167,1080.713,891.01,729.101,612.358,481.204,335.678,232.406,184.4,148.52,109.033,65.942,39.803,71.578,,
ESCAP: WB income groups,33988.471,34083.796,34156.189,34206.844,34187.971,34231.54,34249.359,34242.966,34213.911,34171.752,34126.055,34038.221,33893.734,33718.217,33551.186,33384.009,33269.141,33236.507,33265.13,33313.366,33400.664,33487.164,33552.446,33625.566,33687.407,33659.492,33930.457,34665.287,35639.701,36527.749,37470.592,37818.052,37237.771,36056.829,34951.936,33808.448,32788.138,32046.458,31508.515,30899.534,30221.164,29845.024,29911.684,30253.405,30558.215,30884.124,31044.571,30913.616,30569.118,30235.858,29894.026,29376.089,28629.14,27723.387,26793.976,25828.323,24867.473,23950.294,23070.915,22150.866,21165.321,20364.124,19850.822,19500.123,19117.003,18781.054,18166.441,17104.262,15763.497,14483.158,13196.861,12034.1,11093.988,10312.412,9511.506,8709.294,8018.549,7472.015,7023.491,6602.499,6233.235,5801.634,5246.967,4623.771,4047.328,3494.601,2993.083,2568.051,2202.675,1826.031,1514.49,1286.159,1029.629,744.601,543.22,447.349,367.091,274.97,171.006,107.783,199.835,,
ESCAP: high HDI,861.335,900.566,932.088,956.724,973.326,986.008,994.913,1000.711,1004.072,1005.826,1006.801,1006.865,1006.358,1006.439,1006.589,1005.328,1014.08,1037.979,1071.4,1104.001,1138.35,1166.603,1183.974,1194.342,1207.033,1220.97,1233.621,1244.912,1255.989,1266.844,1276.025,1293.286,1323.02,1360.278,1397.304,1437.559,1467.683,1480.852,1484.266,1488.271,1486.391,1503.718,1552.368,1618.15,1677.793,1739.605,1771.604,1756.693,1711.34,1668.692,1621.614,1583.763,1565.121,1558.321,1546.464,1533.441,1518.048,1498.165,1475.915,1455.523,1436.118,1419.5,1406.98,1397.65,1386.699,1371.977,1366.779,1376.235,1392.603,1405.729,1420.911,1411.567,1364.475,1292.985,1223.04,1148.703,1084.072,1038.533,1004.796,965.935,925.035,882.972,838.397,791.792,745.818,700.92,651.166,594.171,532.883,468.536,417.301,370.89,311.133,238.36,187.009,163.06,137.155,104.714,65.743,42.819,74.481,,
ESCAP: high income,862.793,902.133,933.736,958.428,975.088,987.765,996.656,1002.434,1005.77,1007.495,1008.436,1008.478,1007.969,1008.061,1008.219,1006.959,1015.73,1039.675,1073.155,1105.816,1140.236,1168.506,1185.809,1196.059,1208.642,1222.461,1235.052,1246.379,1257.554,1268.493,1277.758,1295.084,1324.845,1362.105,1399.138,1439.406,1469.515,1482.631,1485.967,1489.895,1487.929,1505.202,1553.85,1619.663,1679.331,1741.171,1773.18,1758.243,1712.844,1670.154,1623.027,1585.146,1566.507,1559.728,1547.883,1534.876,1519.466,1499.514,1477.163,1456.675,1437.173,1420.468,1407.881,1398.499,1387.492,1372.711,1367.475,1376.921,1393.299,1406.433,1421.63,1412.283,1365.159,1293.62,1223.628,1149.244,1084.572,1039.002,1005.242,966.357,925.432,883.337,838.719,792.064,746.041,701.096,651.303,594.286,532.985,468.625,417.383,370.961,311.19,238.399,187.036,163.081,137.172,104.727,65.751,42.824,74.488,,
ESCAP: income groups,33988.606,34083.933,34156.328,34206.985,34188.115,34231.685,34249.504,34243.112,34214.057,34171.899,34126.202,34038.367,33893.881,33718.364,33551.333,33384.158,33269.288,33236.651,33265.268,33313.5,33400.793,33487.289,33552.57,33625.691,33687.533,33659.619,33930.583,34665.41,35639.82,36527.865,37470.703,37818.162,37237.885,36056.95,34952.064,33808.583,32788.278,32046.598,31508.653,30899.671,30221.299,29845.158,29911.818,30253.539,30558.348,30884.256,31044.703,30913.748,30569.252,30235.992,29894.161,29376.225,28629.274,27723.519,26794.106,25828.45,24867.598,23950.419,23071.04,22150.991,21165.446,20364.246,19850.938,19500.232,19117.104,18781.147,18166.527,17104.343,15763.575,14483.232,13196.932,12034.167,11094.05,10312.469,9511.558,8709.341,8018.593,7472.058,7023.535,6602.544,6233.281,5801.678,5247.004,4623.8,4047.349,3494.613,2993.089,2568.054,2202.679,1826.036,1514.495,1286.163,1029.633,744.604,543.222,447.351,367.092,274.971,171.007,107.783,199.836,,
ESCAP: low HDI,17392.842,17112.526,16923.695,16814.823,16669.566,16763.755,16881.968,17014.741,17152.641,17299.831,17460.488,17557.042,17552.797,17479.172,17404.517,17315.442,17222.215,17136.897,17051.834,16948.842,16833.403,16703.148,16555.667,16395.133,16225.926,16044.559,15869.838,15710.746,15557.668,15390.345,15210.805,15018.125,14809.132,14583.137,14349.677,14115.32,13834.167,13487.06,13098.543,12710.381,12311.879,11946.43,11639.132,11370.001,11093.768,10819.261,10544.723,10264.672,9982.451,9705.186,9429.42,9160.709,8901.86,8648.185,8393.583,8140.97,7874.665,7586.787,7284.94,6983.28,6677.383,6379.214,6095.641,5819.874,5543.155,5273.092,4980.057,4650.304,4301.144,3961.488,3623.02,3319.416,3069.558,2857.328,2647.522,2446.915,2250.893,2053.534,1858.425,1676.239,1506.224,1339.403,1172.809,1010.355,858.417,715.146,588.54,483.061,394.923,306.668,235.981,191.25,147.956,105.45,75.737,59.983,48.372,36.177,23.401,14.914,32.837,,
ESCAP: low income,18719.755,18441.608,18249.975,18133.941,17973.649,18055.835,18159.078,18274.547,18393.437,18520.894,18662.071,18738.304,18712.841,18618.77,18526.272,18421.726,18320.365,18236.958,18162.229,18070.369,17964.432,17860.052,17761.735,17663.553,17554.132,17434.646,17301.222,17150.429,16983.037,16802.234,16606.138,16393.603,16163.947,15915.903,15657.078,15395.785,15084.983,14705.199,14283.079,13861.201,13426.799,13037.54,12725.102,12462.463,12191.08,11922.854,11647.465,11353.963,11049.914,10752.404,10456.294,10165.992,9884.833,9608.21,9328.397,9047.214,8756.539,8451.63,8136.029,7818.534,7498.014,7171.528,6838.689,6500.632,6163.719,5832.489,5485.594,5114.926,4733.966,4361.746,3991.42,3660.406,3388.298,3157.807,2931.506,2716.22,2506.847,2296.874,2089.732,1896.658,1716.925,1538.886,1358.34,1180.224,1013.403,855.81,714.542,593.949,490.712,386.559,301.95,247.858,194.822,142.027,105.183,85.573,70.039,53.164,34.96,22.942,50.885,,
ESCAP: lower middle HDI,12752.003,13054.04,13266.185,13398.573,13514.649,13477.083,13402.556,13299.665,13177.002,13037.91,12885.741,12755.31,12665.707,12609.784,12559.916,12519.957,12522.205,12579.481,12680.912,12812.075,12986.984,13155.638,13295.295,13436.57,13572.742,13633.045,13962.907,14710.341,15676.529,16577.568,17545.751,17975.293,17560.088,16609.072,15742.732,14843.469,14138.749,13806.515,13737.168,13604.861,13428.823,13490.474,13882.628,14479.602,15053.992,15640.592,16097.922,16328.938,16383.488,16436.334,16485.943,16310.224,15826.748,15136.892,14434.309,13692.081,12991.376,12396.085,11880.012,11320.866,10704.426,10268.874,10108.164,10105.958,10080.409,10102.063,9877.273,9252.42,8377.375,7554.122,6720.463,5994.054,5463.328,5066.832,4647.383,4227.665,3865.117,3569.824,3322.903,3097.786,2902.647,2687.567,2425.87,2139.323,1877.57,1632.129,1401.606,1190.733,998.377,799.254,633.646,524.882,413.421,297.49,217.357,177.726,144.773,108.225,68.089,42.598,82.397,,
ESCAP: lower middle income,4714.918,4833.94,4916.77,4967.428,5033.794,5003.52,4960.963,4909.352,4851.912,4787.702,4715.795,4660.188,4632.421,4623.246,4611.491,4600.924,4592.067,4582.904,4574.124,4568.356,4564.984,4561.486,4556.83,4551.575,4547.583,4544.805,4541.153,4535.885,4529.939,4521.523,4506.825,4504.47,4522.208,4549.072,4569.754,4591.378,4579.912,4518.16,4423.223,4329.518,4230.299,4138.421,4063.804,4000.029,3929.248,3853.204,3783.471,3723.436,3668.302,3610.734,3553.203,3484.028,3396.974,3297.596,3196.794,3091.323,2988.336,2892.157,2798.406,2700.983,2604.187,2491.51,2355.102,2204.488,2056.487,1907.1,1770.976,1656.904,1558.136,1459.423,1364.178,1270.793,1177.067,1084.972,997.591,912.998,837.631,774.581,719.962,667.846,620.659,568.055,504.668,435.802,371.802,310.207,256.718,215.084,182.273,148.65,122.671,102.628,79.99,54.895,37.063,29.071,23.298,16.833,9.677,5.492,8.872,,
ESCAP: other Asia-Pacific countries/areas,1926.826,1951.121,1963.362,1964.811,1969.25,1947.387,1920.206,1888.75,1854.06,1816.85,1777.832,1739.712,1704.206,1671.358,1639.032,1607.108,1582.488,1568.233,1561.529,1555.569,1550.582,1549.69,1553.406,1559.813,1566.47,1573.845,1576.838,1572.646,1563.109,1552.92,1541.222,1526.656,1509.045,1488.605,1465.687,1440.13,1412.577,1383.352,1352.127,1319.231,1285.786,1246.555,1199.339,1147.259,1095.428,1042.599,994.598,954.769,920.573,885.886,851.657,819.086,788.069,758.294,729.975,703.575,675.663,644.712,612.44,581.023,548.744,522.817,506.653,496.198,485.19,476.311,458.683,426.715,386.113,347.799,309.122,276.895,255.459,241.28,226.301,211.926,198.28,184.548,170.986,158.772,147.808,136.282,123.449,109.991,97.368,85.313,74.082,63.964,54.81,45.342,37.774,32.166,25.874,18.87,13.975,11.691,9.603,7.102,4.19,2.501,3.942,,
ESCAP: upper middle HDI,2982.426,3016.801,3034.36,3036.865,3030.574,3004.839,2970.067,2927.995,2880.342,2828.332,2773.172,2719.15,2669.019,2622.969,2580.311,2543.431,2510.788,2482.294,2461.122,2448.582,2442.056,2461.9,2517.634,2599.646,2681.832,2761.045,2864.217,2999.411,3149.634,3293.108,3438.122,3531.458,3545.645,3504.463,3462.351,3412.235,3347.679,3272.171,3188.676,3096.158,2994.206,2904.536,2837.69,2785.786,2732.795,2684.798,2630.454,2563.445,2491.973,2425.78,2357.184,2321.529,2335.545,2380.121,2419.75,2461.958,2483.509,2469.382,2430.173,2391.322,2347.519,2296.658,2240.153,2176.75,2106.841,2034.015,1942.418,1825.384,1692.453,1561.893,1432.538,1309.13,1196.689,1095.324,993.613,886.058,818.511,810.167,837.411,862.584,899.375,891.736,809.928,682.33,565.544,446.418,351.777,300.089,276.496,251.578,227.567,199.141,157.123,103.304,63.119,46.582,36.792,25.855,13.774,7.452,10.121,,
ESCAP: upper middle income,9691.14,9906.252,10055.847,10147.188,10205.584,10184.565,10132.807,10056.779,9962.938,9855.808,9739.9,9631.397,9540.65,9468.287,9405.351,9354.549,9341.126,9377.114,9455.76,9568.959,9731.141,9897.245,10048.196,10214.504,10377.176,10457.707,10853.156,11732.717,12869.29,13935.615,15079.982,15625.005,15226.885,14229.87,13326.094,12382.014,11653.868,11340.608,11316.384,11219.057,11076.272,11163.995,11569.062,12171.384,12758.689,13367.027,13840.587,14078.106,14138.192,14202.7,14261.637,14141.059,13780.96,13257.985,12721.032,12155.037,11603.257,11107.118,10659.442,10174.799,9626.072,9280.74,9249.266,9396.613,9509.406,9668.847,9542.482,8955.592,8078.174,7255.63,6419.704,5690.685,5163.526,4776.07,4358.833,3930.879,3589.543,3361.601,3208.599,3071.683,2970.265,2811.4,2545.277,2215.71,1916.103,1627.5,1370.526,1164.735,996.709,822.202,672.491,564.716,443.631,309.283,213.94,169.626,136.583,100.247,60.619,36.525,65.591,,
ESCWA: Arab countries,4910.091,4977.229,5003.471,4993.382,4990.382,4898.324,4790.202,4669.802,4540.906,4404.468,4261.443,4129.772,4018.907,3924.134,3830.162,3738.696,3663.932,3610.993,3574.579,3542.399,3514.669,3496.047,3486.892,3483.84,3482.323,3482.222,3477.349,3463.799,3442.743,3419.835,3394.66,3358.064,3306.274,3242.792,3175.812,3104.762,3027.285,2943.371,2854.522,2763.124,2669.751,2575.101,2480.107,2385.616,2290.979,2195.679,2107.715,2030.801,1961.561,1892.847,1826.028,1759.509,1691.756,1623.713,1558.061,1494.515,1431.279,1367.811,1304.816,1242.923,1181.276,1123.906,1072.666,1025.303,978.589,934.205,884.965,827.299,765.023,705.247,646.194,593.028,548.916,511.27,474.072,438.245,404.385,372.081,341.217,312.313,285.568,258.265,229.201,199.594,171.913,145.719,121.801,100.818,82.408,63.286,47.921,38.563,29.361,20.093,13.654,10.7,8.542,6.125,3.45,1.759,2.524,,
ESCWA: Arab least developed countries,1430.065,1403.426,1377.299,1351.636,1328.921,1303.524,1278.514,1253.834,1229.421,1205.263,1181.35,1157.365,1133.147,1108.785,1084.553,1060.423,1036.173,1011.726,987.171,962.47,937.397,913.02,889.793,867.089,844.252,821.923,797.029,768.137,736.908,706.286,675.498,647.234,623.07,601.702,580.296,559.474,538.659,517.291,495.823,475.32,455.625,436.577,418.22,400.612,383.611,367.065,352.045,339.008,327.399,316.161,305.472,294.771,283.658,272.352,261.513,251.076,240.479,229.532,218.452,207.61,196.899,186.686,177.186,168.206,159.337,150.642,142.105,133.671,125.351,117.273,109.479,101.58,93.418,85.196,77.267,69.549,62.359,55.876,49.972,44.325,39.014,34.007,29.265,24.83,20.759,17.011,13.772,11.129,8.977,6.918,5.361,4.306,3.265,2.216,1.497,1.174,0.933,0.664,0.369,0.18,0.246,,
